22	2011	Identifying differentially expressed transcripts from RNA-seq data with biological variation	Peter Glaus, Antti Honkela, Magnus Rattray
22	2011	Identifying Diverse Usage Behaviors of Smartphone Apps	Qiang Xu, Z Morley Mao, Ann Arbor, Jeffrey Erman, Florham Park, Alexandre Gerber
22	2012	Identifying Gene Pathways Associated with Cancer Characteristics via Sparse Statistical Methods.	Shuichi Kawano, Teppei Shimamura, Atsushi Niida, Seiya Imoto, Rui Yamaguchi, Masao Nagasaki
23	2012	Identifying implicit relationships	J W Murdock
23	2012	Identifying major depression using whole-brain functional connectivity: a multivariate pattern analysis	L L Zeng, H Shen, L Liu, L Wang, B Li, P Fang
23	2011	Identifying method friendships to remove the feature envy bad smell: NIER track	Rocco Oliveto, Malcom Gethers, Gabriele Bavota, Denys Poshyvanyk, Andrea De Lucia
24	2011	Identifying neuron communities during a reach and grasp task using an unsupervised clustering analysis	Geoffrey I Newman, Vikram Aggarwal, Marc H Schieber, Nitish V Thakor
24	2011	Identifying players in broadcast sports videos using conditional random fields	Wei-Lwun Lu, Jo-Anne Ting, Kevin P Murphy, James J Little
24	2011	Identifying Rare and Subtle Behaviors: A Weakly Supervised Joint Topic Model	Timothy M Hospedales, Jian Li, Shaogang Gong, Tao Xiang
25	2011	Identifying risk issues and research advancements in supply chain risk management	Ou Tang, S Nurmaya Musa
25	2011	Identifying saltcedar with hyperspectral data and support vectormachines	Reginald S Fletcher, James H Everitt, Chenghai Yang
25	2012	Identifying sources of variation and the flow of information in biochemical networks.	Clive G Bowsher, Peter S Swain
26	2011	Identifying suitable models for the heat dynamics of buildings	Peder Bacher, Henrik Madsen
26	2011	Identifying the default-mode component in spatial IC analyses of patients with disorders of consciousness.	Andrea Soddu, Audrey Vanhaudenhuyse, Mohamed Ali Bahri, Marie-Aurelie Bruno, Mélanie Boly, Athena Demertzi
26	2011	Identifying the nature of domestic load profile from a single household electricity consumption measurements.	A M Ihbal, H S Rajamani, Raed A Abd-Alhameed, M K Jalboub
27	2011	Identifying threading dislocations in GaN films and substrates by electron channelling.	Ranga J Kamaladasa, Fang Liu, Lisa M Porter, Robert F Davis, Daniel D Koleske, Greg Mulholland
27	2011	Identifying Types of Physical Activity With a Single Accelerometer: Evaluating Laboratory-trained Algorithms in Daily Life.	Illapha Cuba Gyllensten, Alberto G Bonomi
27	2011	Identifying user traits by mining smart phone accelerometer data	Gary M Weiss, Jeffrey W Lockhart
29	2011	IEC 61499 as Enabler of Distributed and Intelligent Automation: State-of-the-Art Review	Valeriy Vyatkin
29	2011	IEC 61850 based components, interfaces and services for a Smart Grid	A P Apostolov
29	2011	IEC 61850 based OPC UA Communication - The Future of Smart Grid Automation	Stephen F Bush
30	2011	IEEE 1451 Standard in 6LoWPAN Sensor Networks Using a Compact Physical-Layer Transducer Electronic Datasheet	Jorge E Higuera, Jose Polo
31	2011	IEEE 802.11p based physical layer simulator for Car-to-Car communication	Lars Reichardt, Leen Sit, Tom Schipper, Thomas Zwick
31	2011	IEEE 802.11s Multihop MAC: A Tutorial	Ricardo C Carrano, Luiz C S Magalhaes, Debora C Muchaluat Saade, Celio V N Albuquerque
31	2011	IEEE 802.15.4 MAC With GTS Transmission for Heterogeneous Devices With Application to Wheelchair Body-Area Sensor Networks	Bharat Shrestha, Ekram Hossain, Sergio Camorlinga
32	2011	IEEE Computer Society Conference Publications Operations Committee	Roy Sterritt, Wenping Wang, Hong Kong
33	2011	IEEE Spectrum	Bioengineers A R E Applying, T H E Concepts, Control Genes, More Precisely
33	2011	IEEE Standard for Power Line Communication Equipment — Electromagnetic Compatibility ( EMC ) Requirements — Testing and Measurement Methods	Power System, Communications Committee
34	2011	IEEE Standard for the Functional Architecture of Next Generation IEEE Communications Society	Standards Committee
34	2012	IEEE Std 1666-2011, IEEE Standard for Standard SystemC® Language Reference Manual	Design Automation, Standards Committee
35	2011	IEEE Xplore - Denial	J Hynecek, T Nishiwaki
35	2011	IEEE-International Conference on Recent Trends in Information Technology, ICRTIT 2011 MIT, Anna University, Chennai. June 3-5, 2011	Ieee-international Conference, Recent Trends
35	2011	If it is too inconvenient I'm not going after it:” Convenience as a critical factor in information-seeking behaviors	Lynn Sillipigni Connaway, Timothy J Dickey, Marie L Radford
36	2011	if you have Too Much Data , then ‘ Good enough ’ is Good enough	Pat Helland
36	2011	IFN-γ+874 A/T polymorphism and cancer risk: An updated analysis based on 32 case-control studies.	Fei Liu, Bo Li, Yong-Gang Wei, Xi Chen, Yu Ma, Lv-Nan Yan
36	2011	IgG-detection devices for the Tus-Ter-lock immuno-PCR diagnostic platform.	Isabelle Morin, Samuel P Askin, Patrick M Schaeffer
37	2012	III-nitride core-shell nanowire arrayed solar cells.	Jonathan J Wierer Jr., Qiming Li, Daniel D Koleske, Stephen R Lee, George T Wang
37	2011	III-V compound semiconductor screening for implementing quantum dot intermediate band solar cells	P G Linares, A Martí, E Antolín, A Luque
37	2011	III–V semiconductor nanowires for optoelectronic device applications	Hannah J Joyce, Qiang Gao, H Hoe Tan, C Jagadish, Yong Kim, Jin Zou
38	2011	IL-17 positive mast cells contribute to synovial inflammation in spondyloarthritis.	Troy Noordenbos, Nataliya Yeremenko, Ioana Gofita, Marleen Van De Sande, Paul P Tak, Juan D Caňete
38	2011	IL-8-251A>T polymorphism is associated with breast cancer risk: a meta-analysis.	Qiang Huang, Cheng Wang, Lu-Jun Qiu, Feng Shao, Ji-Hai Yu
38	2011	Ilastik: Interactive learning and segmentation toolkit	Christoph Sommer, Christoph Straehle, Ullrich Kothe, Fred A Hamprecht
38	2011	iLight: Indoor device-free passive tracking using wireless sensor networks	Xufei Mao, ShaoJie Tang, Xiaohua Xu, Xiang-Yang Li, Huadong Ma
39	2011	Illumination demultiplexing from a single image	Christine Chen, Daniel Vaquero, Matthew Turk
39	2011	Illumination Invariant Feature Extraction Based on Natural Images Statistics – Taking Face Images as An Example	Lu-hung Chen, Yao-hsiang Yang, Chu-song Chen
40	2011	iLoc-Euk: A Multi-Label Classifier for Predicting the Subcellular Localization of Singleplex and Multiplex Eukaryotic Proteins	Xuan Xiao, Zhi-Cheng Wu, Kuo-Chen Chou
40	2012	IMA: an R package for high-throughput analysis of Illumina's 450K Infinium methylation data.	Dan Wang, Li Yan, Qiang Hu, Lara E Sucheston, Michael J Higgins, Christine B Ambrosone
40	2011	Image analysis and statistical inference in neuroimaging with R.	K Tabelow, J D Clayden, P Lafaye De Micheaux, J Polzehl, V J Schmid, B Whitcher
40	2011	Image Analysis by Conformal Embedding	Oliver Fleischmann, Lennart Wietzke, Gerald Sommer
42	2011	Image based detection of geometric changes in urban environments	Aparna Taneja, Luca Ballan, Marc Pollefeys
42	2011	Image Classification by Non-Negative Sparse Coding , Low-Rank and Sparse Decomposition	Chunjie Zhang, Jing Liu, Qi Tian, Changsheng Xu, Hanqing Lu, Songde Ma
44	2012	Image denoising : Can plain Neural Networks compete with BM3D ?	Harold C Burger, Christian J Schuler, Stefan Harmeling
44	2011	Image denoising in mixed Poisson-Gaussian noise.	Florian Luisier, Thierry Blu, Michael Unser
46	2011	Image Formation	Image Formation
48	2012	Image Matching using Local Symmetry Features	Daniel Cabrini Hauagge, Noah Snavely
48	2011	Image Parsing via Stochastic Scene Grammar	Yibiao Zhao
49	2011	Image processing method for laser damage probability measurement by single-shot of laser pulse.	Jianping Hu, Zhou Xin, Li Shugang, Liu Zhicao, Pan Feng, Chen Songlin
50	2011	Image Quality Assessment	Zhou Wang, Qiang Li
50	2011	Image quality assessment in digital mammography: part I. Technical characterization of the systems.	N W Marshall, P Monnin, H Bosmans, F O Bochud, F R Verdun
50	2011	Image quality assessment in digital mammography: part II. NPWE as a validated alternative for contrast detail analysis.	P Monnin, N W Marshall, H Bosmans, F O Bochud, F R Verdun
50	2011	Image quality assessment of endoscopic panorama images	Alexander Behrens, Michael Bommes, Sebastian Gross, Til Aach
51	2011	Image quality of multiplanar reconstruction of pulmonary CT scans using adaptive statistical iterative reconstruction.	O Honda, M Yanagawa, A Inoue, A Kikuyama, S Yoshida, H Sumikawa
51	2011	Image ranking and retrieval based on multi-attribute queries	Behjat Siddiquie, Rogerio S Feris, Larry S Davis
51	2011	Image Reconstruction	A Technical Overview
52	2011	Image reconstruction in photoacoustic tomography involving layered acoustic media.	Robert W Schoonover, Mark A Anastasio
54	2011	IMAGE Resolution Enhancement by Using Discrete and Stationary Wavelet Decomposition	Hasan Demirel, Gholamreza Anbarjafari
54	2011	Image Restoration by Matching Gradient Distributions.	Taeg Sang Cho, Charles L Zitnick, Neel Joshi, Sing Bing Kang, Richard Szeliski, William T Freeman
54	2011	Image Retrieval Method Using Top-surf Descriptor	Ye Ji
55	2011	Image Retrieval with Geometry-Preserving Visual Phrases	Yimeng Zhang
55	2011	Image saliency: From intrinsic to extrinsic context	Meng Wang, Janusz Konrad, Prakash Ishwar, Kevin Jing, Henry Rowley
55	2012	Image search results refinement via outlier detection using deep contexts	Junyang Lu, Jiazhen Zhou, Jingdong Wang, Tao Mei, Xian-sheng Hua Shipeng
56	2011	Image segmentation based on the integration of colour–texture descriptors—A review	Dana E Ilea, Paul F Whelan
56	2011	Image segmentation by iterated region merging with localized graph cuts	Bo Peng, Lei Zhang, David Zhang, Jian Yang
56	2011	Image segmentation by iterative optimization of multiphase multiple piecewise constant model and Four-Color relabeling	Liman Liu, Wenbing Tao
57	2012	Image Signature: Highlighting Sparse Salient Regions	Xiaodi Hou, Jonathan Harel, Christof Koch
58	2011	Image Texture Feature Extraction Method Based on Regional Average Binary Gray Level Difference Co-occurrence Matrix	Jian Yang, Jingfeng Guo
59	2011	Image-based clothes transfer	Stefan Hauswiesner, Matthias Straka, Gerhard Reitmayr
60	2011	Image-derived, three-dimensional generative models of cellular organization.	Tao Peng, Robert F Murphy
61	2011	Image-guided radiotherapy (IGRT) for prostate cancer comparing kV imaging of fiducial markers with cone beam computed tomography (CBCT).	Brandon M Barney, R Jeffrey Lee, Diana Handrahan, Keith T Welsh, J Taylor Cook, William T Sause
61	2011	Image-guided radiotherapy for breast cancer patients: surgical clips as surrogate for breast excision cavity.	Rajko Topolnjak, Peter De Ruiter, Peter Remeijer, Corine Van Vliet-Vroegindeweij, Coen Rasch, Jan-Jakob Sonke
61	2012	Image-guided robotic surgery: update on research and potential applications in urologic surgery.	S Duke Herrell, Robert L Galloway, Li-Ming Su
62	2011	Imagination: The third reality to the virtuality continuum	Christopher Stapleton, Jim Davies
62	2011	Imaging "invisible" dopant atoms in semiconductor nanocrystals.	Aloysius A Gunawan, K Andre Mkhoyan, Andrew W Wills, Malcolm G Thomas, David J Norris
63	2011	Imaging and Treatment of Cancer	Rizia Bardhan, Surbhi Lal, Amit Joshi, Naomi J Halas
63	2011	Imaging artifacts in magnetic induction tomography caused by the structural incorrectness of the sensor model	Doğa Gürsoy, Hermann Scharfetter
63	2012	Imaging biomarkers for treatment development for impaired cognition: report of the sixth CNTRICS meeting: Biomarkers recommended for further development.	Cameron S Carter, Deanna M Barch
64	2012	Imaging brain development: the adolescent brain.	SJ Blakemore
69	2011	Imaging of apoptosis in the heart with nanoparticle technology.	Howard H Chen, Lee Josephson, David E Sosnovik
70	2011	Imaging of Functional Connectivity in the Mouse Brain	Brian R White, Adam Q Bauer, Abraham Z Snyder, Bradley L Schlaggar, Jin-Moo Lee, Joseph P Culver
71	2011	Imaging of nucleic acids with atomic force microscopy.	Yuri L Lyubchenko, Luda S Shlyakhtenko, Toshio Ando
71	2011	Imaging of Plasmodium Liver Stages to Drive Next-Generation Antimalarial Drug Discovery.	Stephan Meister, David M Plouffe, Kelli L Kuhen, Ghislain M C Bonamy, Tao Wu, S Whitney Barnes
71	2011	Imaging of terahertz surface plasmon waves excited on a gold surface by a focused beam	Raimund Mueckstein, Oleg Mitrofanov
72	2011	Imaging of the superficial inferior epigastric vascular anatomy and preoperative planning for the SIEA flap using MDCTA.	Eri Fukaya, Ryouhei Kuwatsuru, Hiroshi Iimura, Koji Ihara, Hiroyuki Sakurai
72	2012	Imaging prior information in the brain	S Gorlin, M Meng, J Sharma, H Sugihara, M Sur, P Sinha
72	2011	Imaging properties of supercritical angle fluorescence optics.	Jörg Enderlein, Ingo Gregor, Thomas Ruckstuhl
73	2011	Imaging retinotopic maps in the human brain.	Brian A Wandell, Jonathan Winawer
73	2011	Imaging scattering orientation with spatial frequency domain imaging	Soren D Konecky, Tyler Rice, Anthony J Durkin, Bruce J Tromberg
73	2012	Imaging seizure-induced inflammation using an antibody targeted iron oxide contrast agent.	BA Duffy, M Choy, J Riegler, JA Wells, DC Anthony, RC Scott
73	2011	Imaging single cells in the living retina.	David R Williams
74	2012	Imaging the charge distribution within a single molecule	Fabian Mohn, Leo Gross, Nikolaj Moll, Gerhard Meyer
74	2011	Imaging the elastic properties of tissue: the 20 year perspective.	K J Parker, M M Doyley, D J Rubens
75	2011	Imaging the formation of a p-n junction in a suspended carbon nanotube with scanning photocurrent microscopy	Gilles Buchs, Maria Barkelid, Salvatore Bagiante, Gary A Steele, Val Zwiller
75	2011	Imaging the Single Event Burnout sensitive volume of vertical power MOSFETs using the laser Two-Photon Absorption technique	F Darracq, N Mbaye, C Larue, V Pouget, S Azzopardi, E Lorfevre
75	2011	Imaging the Social Brain by Simultaneous Hyperscanning during Subject Interaction	Laura Astolfi, Jlenia Toppi, Fabrizio De Vico Fallani, Giovanni Vecchiato, Febo Cincotti, Christopher Wilke
75	2011	Imaging the subcellular structure of human coronary atherosclerosis using micro-optical coherence tomography.	Linbo Liu, Joseph A Gardecki, Seemantini K Nadkarni, Jimmy D Toussaint, Yukako Yagi, Brett E Bouma
75	2012	Imaging the Ultrasmall-Angle X-Ray Scattering Distribution with Grating Interferometry	P Modregger, F Scattarella, B Pinzer, C David, R Bellotti, M Stampanoni
76	2011	Imaging tumor hypoxia by near-infrared fluorescence tomography.	Nrusingh C Biswal, Christopher Pavlik, Michael B Smith, Andres Aguirre, Yan Xu, Saeid Zanganeh
76	2012	Imaging ultrafast molecular dynamics with laser-induced electron diffraction	Cosmin I Blaga, Junliang Xu, Anthony D DiChiara, Emily Sistrunk, Kaikai Zhang, Pierre Agostini
76	2011	Imaging voltage in neurons.	Darcy S Peterka, Hiroto Takahashi, Rafael Yuste
77	2011	Imbalanced mobilities causing S-shaped IV curves in planar heterojunction organic solar cells	Wolfgang Tress, Annette Petrich, Markus Hummert, Moritz Hein, Karl Leo, Moritz Riede
78	2011	Imitation dynamics of vaccination behaviour on social networks.	Feng Fu, Daniel I Rosenbloom, Long Wang, Martin A Nowak
78	2011	Imitation Learning of Positional and Force Skills Demonstrated via Kinesthetic Teaching and Haptic Input	Petar Kormushev, Sylvain Calinon, Darwin G Caldwell
78	2011	Immediate restoration with ti-unite implants: practice-based evidence compared with animal study outcomes.	Kudiyirickal Marina George, Yong-Geun Choi, Kevin L Rieck, James Van Ess, Romana Ivancakova, Alan B Carr
79	2011	Immobilization of Ag nanoparticles/FGF-2 on a modified titanium implant surface and improved human gingival fibroblasts behavior.	Qianli Ma, Shenglin Mei, Kun Ji, Yumei Zhang, Paul K Chu
79	2011	Immobilization of bio-macromolecules on self-assembled monolayers: methods and sensor applications.	Debasis Samanta, Amitabha Sarkar
80	2011	Immune parameters affecting the efficacy of chemotherapeutic regimens.	Laurence Zitvogel, Oliver Kepp, Guido Kroemer
81	2011	Immuno-Surface-Enhanced Coherent Anti-Stokes Raman Scattering Microscopy: Immunohistochemistry with Target-Specific Metallic Nanoprobes and Nonlinear Raman Microscopy.	Sebastian Schlücker, Mohammad Salehi, Gero Bergner, Max Schütz, Philipp Ströbel, Alexander Marx
81	2011	Immunoassay based on carbon nanotubes-enhanced ELISA for Salmonella enterica serovar Typhimurium.	Wilanee Chunglok, Dyah Kinasih Wuragil, Sukunya Oaew, Mithran Somasundrum, Werasak Surareungchai
82	2011	Impact and costs of incentives to reduce attrition in online trials: two randomized controlled trials.	Zarnie Khadjesari, Elizabeth Murray, Eleftheria Kalaitzaki, Ian R White, Jim McCambridge, Simon G Thompson
83	2011	Impact of Adaptive Statistical Iterative Reconstruction (ASIR) on radiation dose and image quality in aortic dissection studies: a qualitative and quantitative analysis.	Daniel Cornfeld, Gary Israel, Ezra Detroy, Jamal Bokhari, Hamid Mojibian
83	2011	Impact of adaptive thermal comfort criteria on building energy use and cooling equipment size using a multi-objective optimization scheme	Mohamed Hamdy, Ala Hasan, Kai Siren
84	2011	Impact of band structure and transition matrix elements on polarization properties of the photoluminescence of semipolar and nonpolar InGaN quantum wells	L Schade, U T Schwarz, T Wernicke, M Weyers, M Kneissl
84	2012	Impact of carotid plaque screening on smoking cessation and other cardiovascular risk factors: a randomized controlled trial.	Nicolas Rodondi, Tinh-Hai Collet, David Nanchen, Isabella Locatelli, Michèle Depairon, Drahomir Aujesky
84	2011	Impact of central hypovolemia on photoplethysmographic waveform parameters in healthy volunteers. Part 1: time domain Analysis.	Aymen A Alian, Nicholas J Galante, Nina S Stachenfeld, David G Silverman, Kirk H Shelley
85	2011	Impact of collaborative traces on trustworthiness	Erik H Trainer, Ban Al-Ani, David F Redmiles
85	2011	Impact of concentration gradient of polarizable species on the electric field distribution in polymeric insulating material for HVDC cable	B Vissouvanadin, S Roy, G Teyssedre, C Laurent, I Denizet, M Mammeri
85	2011	Impact of Consumer Traffic Growth on Mobile and Fixed Networks : Business Model and Network Quality Impact	Bill Krogfoss, Gary Hanson, R J Vale
85	2011	Impact of contact resistance on the transconductance and linearity of graphene transistors	Kristen N Parrish, Deji Akinwande
86	2011	Impact of different utilization scenarios of electric vehicles on the German grid in 2030	N Hartmann, E D Özdemir
86	2011	Impact of Directional Antenna of Primary System Receiver in Spectrum Sensing: A Case Study	Yoshimitsu Yagi, Takuto Ohno, Hidekazu Murata, Koji Yamamoto, Susumu Yoshida
86	2011	Impact of DNA-surface interactions on the stability of DNA hybrids.	Sarah M Schreiner, Anna L Hatch, David F Shudy, David R Howard, Caitlin Howell, Jianli Zhao
86	2011	Impact of Electric Vehicles on energy market	Vikas Dawar, Bernard C Lesieutre, Theodore P Bohn Argonne
87	2011	Impact of Emotion on Consciousness: Positive Stimuli Enhance Conscious Reportability	Kristine Rømer Thomsen, Hans C Lou, Morten Joensson, Jonathan A Hyam, Peter Holland, Christine E Parsons
87	2011	Impact of energy storage in buildings on electricity demand side management	Waqar A Qureshi, Nirmal-Kumar C Nair, Mohammad M Farid
88	2011	Impact of gene expression noise on organismal fitness and the efficacy of natural selection.	Zhi Wang, Jianzhi Zhang
88	2011	Impact of geometry on the performance of memristive nanodevices.	Qiangfei Xia, Matthew D Pickett, J Joshua Yang, M-X Zhang, Julien Borghetti, Xuema Li
88	2011	Impact of Graphene Interface Quality on Contact Resistance and RF Device Performance	Allen Hsu, Han Wang, Ki Kang Kim, Jing Kong, Tom X E S Palacios
88	2011	Impact of high wind penetration on the voltage profile of distribution systems	N K Roy, M A Mahmud, H R Pota
89	2012	Impact of indium surface segregation on optical properties of ultrathin InGaN/GaN quantum wells	Mykhaylo V Klymenko, Igor A Sukhoivanov, Oleksiy V Shulika
89	2011	Impact of Inter-Channel Nonlinearities on the Planning of 25100 Gb/s Elastic Optical Networks	Olivier Rival, Gustavo Villares, Annalisa Morea
90	2011	Impact of Landmark Parametrization on Monocular EKF-SLAM with Points and Lines	Joan Solà, Teresa Vidal-Calleja, Javier Civera, José María Martínez Montiel
90	2011	Impact of Load Frequency Dependence on the NDZ and Performance of the SFS Islanding Detection Method	H H Zeineldin, M M A Salama
90	2011	Impact of longitudinal power budget in coherent systems employing digital back-propagation	Danish Rafique, Andrew D Ellis
91	2011	Impact of meditation on emotional processing--a visual ERP study.	Aleksander Sobolewski, Ewa Holt, Ewa Kublik, Andrzej Wróbel
91	2011	Impact of Metal Salt Precursor on Low-Temperature Annealed Solution-Derived Ga-doped In2O3 Semiconductor for Thin-Film Transistors	Sunho Jeong, Ji-yoon Lee, Sun Sook Lee, Youngmin Choi, Beyong-hwan Ryu
91	2011	Impact of model parameters on Monte Carlo simulations of backscattering Mueller matrix images of colon tissue	Maria-Rosaria Antonelli, Angelo Pierangelo, Tatiana Novikova, Pierre Validire, Abdelali Benali, Brice Gayet
