24	2011	eCRM 2.0 applications and trends: The use and perceptions of Greek tourism firms of social networks and intelligence	Marianna Sigala
25	2011	Edge Agreement: Graph-Theoretic Performance Bounds and Passivity Analysis	Daniel Zelazo, Mehran Mesbahi
25	2011	Edge and line oriented contour detection: State of the art	Giuseppe Papari, Nicolai Petkov
25	2011	Edge and waveguide THz surface plasmon modes in graphene micro-ribbons	A Yu Nikitin, F Guinea, F J Garcia-Vidal, L Martin-Moreno
25	2011	Edge based wideband sensing for cognitive radio: Algorithm and performance evaluation	Yonghong Zeng, Ying-Chang Liang, Meng Wah Chia
26	2011	Edge doping of graphene sheets	Kevin Brenner, Yinxiao Yang, Raghu Murali
26	2011	Edge effect on resistance scaling rules in graphene nanostructures.	Guangyu Xu, Carlos M Torres, Jianshi Tang, Jingwei Bai, Emil B Song, Yu Huang
27	2011	Edge States of Bilayer Graphene in the Quantum Hall Regime	Victoria Mazo, Efrat Shimshoni, Herbert A Fertig
27	2011	Edge surface modes in magnetically biased chemically doped graphene strips	Dimitrios L Sounas, Christophe Caloz
27	2011	Edge-based method for detecting salient objects	Qiang Deng, Yupin Luo
28	2012	Edge-Preserving Photometric Stereo via Depth Fusion	Qing Zhang, Bennett Wilburn, Huimin Yu
28	2011	Edgel index for large-scale sketch-based image search	Yang Cao, Changhu Wang, Liqing Zhang, Lei Zhang
28	2011	Edgel templates for fast planar object detection and pose estimation	Taehee Lee, Stefano Soatto
28	2011	Edgelet tracking using Gauss-Laguerre Circular Harmonic filters	Nicola Cimminiello, Lorenzo Sorgi, Luisa Verdoliva
29	2011	Editorial board: proteomics.	Robert Althauser, Jennifer Glass
29	2011	Editorial survey: swarm intelligence for data mining	David Martens, Tom Fawcett, Bart Baesens
30	2011	EDUCA: A web 2.0 authoring tool for developing adaptive and intelligent tutoring systems using a Kohonen network	Ramón Zatarain Cabada, María Lucía Barrón Estrada, Carlos Alberto Reyes García
30	2011	Educating software engineers of the future: Software quality research through problem-based learning	Ita Richardson, Louise Reid, Stephen B Seidman, Bob Pattinson, Yvonne Delaney
30	2011	Education: A modular approach to microfluidics in the teaching laboratory	Yolanda Fintschenko
31	2011	EEG abnormalities are associated with different cognitive profiles in Alzheimer's disease.	Lieke L Smits, Maarten Liedorp, Teddy Koene, Ilona E W Roos-Reuling, Afina W Lemstra, Philip Scheltens
32	2011	EEG alpha spindle measures as indicators of driver fatigue under real traffic conditions.	Michael Simon, Eike A Schmidt, Wilhelm E Kincses, Martin Fritzsche, Andreas Bruns, Claus Aufmuth
32	2011	EEG and MEG Data Analysis in SPM8	Vladimir Litvak, Jérémie Mattout, Stefan Kiebel, Christophe Phillips, Richard Henson, James Kilner
32	2011	EEG and MEG in mesial temporal lobe epilepsy: where do the spikes really come from?	Richard Wennberg, Taufik Valiante, Douglas Cheyne
33	2011	EEG coherence and symptom profiles of children with Attention-Deficit/Hyperactivity Disorder.	Robert J Barry, Adam R Clarke, Mihaly Hajos, Franca E Dupuy, Rory McCarthy, Mark Selikowitz
34	2011	EEG complexity as a biomarker for autism spectrum disorder risk	William Bosl, Adrienne Tierney, Helen Tager-Flusberg, Charles Nelson
36	2011	EEG frequency analysis of responses to the own-name stimulus.	Yvonne Höller, Martin Kronbichler, Jürgen Bergmann, Julia Sophia Crone, Gunther Ladurner, Stefan Golaszewski
36	2011	EEG low-resolution brain electromagnetic tomography (LORETA) in Huntington's disease.	Annamaria Painold, Peter Anderer, Anna K Holl, Martin Letmaier, Gerda M Saletu-Zyhlarz, Bernd Saletu
37	2011	EEG oscillatory patterns are associated with error prediction during music performance and are altered in musician's dystonia.	María Herrojo Ruiz, Felix Strübing, Hans-Christian Jabusch, Eckart Altenmüller
37	2011	EEG potentials predict upcoming emergency brakings during simulated driving.	Stefan Haufe, Matthias S Treder, Manfred F Gugler, Max Sagebaum, Gabriel Curio, Benjamin Blankertz
37	2011	EEG power changes reflect distinct mechanisms during long-term memory retrieval.	Patrick H Khader, Frank Rösler
38	2011	EEG single-trial classification of visual, auditive and vibratory feedback potentials in Brain-Computer Interfaces	Eduardo Lopez-Larraz, Marco Creatura, Inaki Iturrate, Luis Montesano, Javier Minguez
39	2011	EEG spectral coherence data distinguish chronic fatigue syndrome patients from healthy controls and depressed patients-A case control study	Frank H Duffy, Gloria B McAnulty, Michelle C McCreary, George J Cuchural, Anthony L Komaroff
41	2011	EEG-based Emotion Recognition during Watching Movies	Dan Nie, Xiao-wei Wang, Li-chen Shi, Bao-liang Lu Senior Member
41	2011	EEG-Based Emotion Recognition Using Frequency Domain Features and Support Vector Machines	Xiao-wei Wang, Dan Nie, Bao-liang Lu
41	2012	EEG-Based Functional Brain Networks: Does the Network Size Matter?	Amir Joudaki, Niloufar Salehi, Mahdi Jalili, Maria G Knyazeva
41	2011	EEG-based functional networks in schizophrenia.	Mahdi Jalili, Maria G Knyazeva
41	2011	EEG-based neonatal seizure detection with Support Vector Machines	A Temko, E Thomas, W Marnane, G Lightbody, G Boylan
42	2011	EEG-BOLD correlations during (post-)adolescent brain maturation.	Rafael Lüchinger, Lars Michels, Ernst Martin, Daniel Brandeis
42	2011	Eeg-Derived Estimators of Present and Future Cognitive Performance	Maja Stikic, Robin R Johnson, Daniel J Levendowski, Djordje P Popovic, Richard E Olmstead, Chris Berka
43	2011	EEGIFT: Group Independent Component Analysis for Event-Related EEG Data	Tom Eichele, Srinivas Rachakonda, Brage Brakedal, Rune Eikeland, Vince D Calhoun
43	2011	EEGLAB, SIFT, NFT, BCILAB, and ERICA: New Tools for Advanced EEG Processing	Arnaud Delorme, Tim Mullen, Christian Kothe, Zeynep Akalin Acar, Nima Bigdely-Shamlo, Andrey Vankov
43	2011	eEmergency health care information systems	E Kyriacou, P Constantinides, C S Pattichis, M S Pattichis, A Panayides
44	2011	Effect and mitigation of narrowband interference on Galileo E1 signal acquisition and tracking accuracy	Jie Zhang, Elena-Simona Lohan
44	2012	Effect of a compact ZnO interlayer on the performance of ZnO-based dye-sensitized solar cells	G Pérez-Hernández, A Vega-Poot, I Pérez-Juárez, J M Camacho, O Arés, V Rejón
45	2011	Effect of air exposure on metal/organic interface in organic field-effect transistors	Xubing Lu, Takeo Minari, Akichika Kumatani, Chuan Liu, Kazuhito Tsukagoshi
46	2011	Effect of amplitude noise on multi-level phase regeneration	M Lenz, G Onishchukov, B Schmauss, G Leuchs
46	2011	Effect of annealing on field emission properties of nanodiamond coating	C X Zhai, J N Yun, L L Zhao, Z Y Zhang, X W Wang, Y Y Chen
47	2011	Effect of annealing on the microstructure and optical properties of ZnO/V[sub 2]O[sub 5] composite	C W Zou, X D Yan, R Q Chen, Z Y Wu, A Alyamani, W Gao
48	2011	Effect of auditory cortex deactivation on stimulus-specific adaptation in the medial geniculate body.	Flora M Antunes, Manuel S Malmierca
49	2011	Effect of cadmium telluride quantum dots on the dielectric and electro-optical properties of ferroelectric liquid crystals.	A Kumar, A M Biradar
49	2011	Effect of carbon tetrabromide on the morphology of GaAs nanowires.	O Salehzadeh, S P Watkins
50	2011	Effect of chain length on the assembly of mercaptoalkanoic acid multilayer films ligated through divalent Cu ions.	Steven Johnson, Jocelyn Chan, David Evans, A Giles Davies, Christoph Wälti
51	2011	Effect of concentration gradients in ZnPc:C60 bulk heterojunction organic solar cells	Wolfgang Tress, Karl Leo, Moritz Riede
52	2011	Effect of contact spreading layer on photovoltaic response of InGaN-based solar cells	Xinhe Zheng, Longjuan Tang, Dongyan Zhang, Jianrong Dong, Hui Yang
52	2011	Effect of Control Strategies and Power Take-Off Efficiency on the Power Capture From Sea Waves	Elisabetta Tedeschi, Matteo Carraro, Marta Molinas, Paolo Mattavelli
53	2011	Effect of current spreading on the efficiency droop of InGaN light-emitting diodes.	Han-Youl Ryu, Jong-In Shim
55	2011	Effect of doping on performance of organic solar cells	V Trukhanov, V Bruevich, D Paraschuk
56	2011	Effect of electrolytes on the structure and evolution of the solid electrolyte interphase (SEI) in Li-ion batteries: A molecular dynamics study	Sang-Pil Kim, Adri C T Van Duin, Vivek B Shenoy
56	2011	Effect of Electron Leakage on Efficiency Droop in Wide-Well InGaN-Based Light-Emitting Diodes	Liann-Be Chang, Mu-Jen Lai, Ray-Ming Lin, Chou-Hsiung Huang
56	2012	Effect of Electron-Electron Interaction on the Band Structure of Artificial Graphene	E Rasanen, CA Rozzi, S Pittalis, G Vignale
56	2011	Effect of embedded silica nanospheres on improving the performance of InGaN/GaN light-emitting diodes.	Young Jae Park, Hee Yun Kim, Jae Hyoung Ryu, Hyun Kyu Kim, Ji Hye Kang, Nam Han
57	2011	Effect of epidural stimulation of the lumbosacral spinal cord on voluntary movement, standing, and assisted stepping after motor complete paraplegia: a case study.	Susan Harkema, Yury Gerasimenko, Jonathan Hodes, Joel Burdick, Claudia Angeli, Yangsheng Chen
57	2011	Effect of excitation pulse width on thermoacoustic signal characteristics and the corresponding algorithm for optimization of imaging resolution	Cunguang Lou, Liming Nie, Dong Xu
57	2011	Effect of fabrication parameters on morphological and optical properties of highly doped p-porous silicon	Maryam Zare, Abbas Shokrollahi, Faramarz E Seraji
58	2011	Effect of Fe substitution on the phase stability and magnetic properties of Mn-rich Ni–Mn–Ga ferromagnetic shape memory alloys	R K Singh, M Manivel Raja, R P Mathur, M Shamsuddin
59	2012	Effect of fluoroethylene carbonate (FEC) on the performance and surface chemistry of Si-nanowire Li-ion battery anodes.	Vinodkumar Etacheri, Ortal Haik, Yossi Goffer, Gregory A Roberts, Ionel C Stefan, Rainier Fasching
59	2011	Effect of gallium grading in Cu(In,Ga)Se2 solar-cell absorbers produced by multi-stage coevaporation	Sebastian Schleussner, Uwe Zimmermann, Timo Wätjen, Klaus Leifer, Marika Edoff
59	2011	Effect of gating and pressure on the electronic transport properties of crossed nanotube junctions: formation of a Schottky barrier.	P Havu, M J Hashemi, M Kaukonen, E T Seppälä, R M Nieminen
60	2011	Effect of Ge_2Sb_2Te_5 Thermal Barrier on Reset Operations in Filament-Type Resistive Memory	Wootae Lee, Manzar Siddik, Seungjae Jung, Jubong Park, Seonghyun Kim, Jungho Shin
60	2011	Effect of gold nanorod surface chemistry on cellular response.	Christin Grabinski, Nicole Schaeublin, Andy Wijaya, Helen D'Couto, Salmaan H Baxamusa, Kimberly Hamad-Schifferli
60	2011	Effect of growth orientation and diameter on the elasticity of GaN nanowires. A combined in situ TEM and atomistic modeling investigation.	Rodrigo A Bernal, Ravi Agrawal, Bei Peng, Kristine A Bertness, Norman A Sanford, Albert V Davydov
60	2011	Effect of head size on diffusion tensor imaging.	Hidemasa Takao, Naoto Hayashi, Sachiko Inano, Kuni Ohtomo
61	2011	Effect of heat treatments on apatite-forming ability of NaOH- and HCl-treated titanium metal.	Deepak K Pattanayak, Seiji Yamaguchi, Tomiharu Matsushita, Tadashi Kokubo
61	2012	Effect of hole transporting layers on the performance of PCPDTBT : PCBM organic solar cells	J Kettle, H Waters, M Horie, S-W Chang
61	2011	Effect of hydrogen adsorption on the quasiparticle spectra of graphene	M Farjam, D Haberer, A Grüneis
63	2011	Effect of indium and tin contamination on the efficiency and electronic properties of organic bulk hetero-junction solar cells	Anirudh Sharma, Scott E Watkins, David A Lewis, Gunther Andersson
65	2011	Effect of Layer-Stacking on the Electronic Structure of Graphene Nanoribbons	Neerav Kharche, Yu Zhou, Kevin P O'Brien, Swastik Kar, Saroj K Nayak
65	2011	Effect of lens size on the focusing performance of plasmonic lenses and suggestions for the design.	Yiting Yu, Hans Zappe
65	2011	Effect of levetiracetam monotherapy on background EEG activity and cognition in drug-naïve epilepsy patients.	Jounhong Ryan Cho, Dae Lim Koo, Eun Yeon Joo, So Mi Yoon, Eunji Ju, James Lee
65	2011	Effect of liquid water on transport properties of the gas diffusion layer of polymer electrolyte membrane fuel cells	Nada Zamel, Xianguo Li, Jürgen Becker, Andreas Wiegmann
66	2011	Effect of loading on long term performance of single junction amorphous silicon modules	K Astawa, T R Betts, R Gottschalg
66	2011	Effect of loading rates on polymer micropillar based force transducers	Ping Du, Xiaoyu Zheng, I-Kuan Lin, Xin Zhang
67	2011	Effect of metallic surface on electric dipole and magnetic dipole emission transitions in Eu3+ doped polymeric film.	Xingjie Ni, Gururaj V Naik, Alexander V Kildishev, Yuri Barnakov, Alexandra BoltasseVa, Vladimir M Shalaev
67	2012	Effect of microbial loading on the efficiency of cold atmospheric gas plasma inactivation of Salmonella enterica serovar Typhimurium.	A Fernández, N Shearer, D R Wilson, A Thompson
68	2011	Effect of Nakagami-m fading on the QoE performance of VoIP in wireless mesh networks	Suat Aksu, Enver Enis Gungor, Gunes Karabulut Kurt
70	2011	Effect of passivation on the sensitivity and stability of pentacene transistor sensors in aqueous media.	Hadayat Ullah Khan, Junhyuk Jang, Jang-Joo Kim, Wolfgang Knoll
71	2011	Effect of PEEP on regional ventilation during laparoscopic surgery monitored by electrical impedance tomography.	J Karsten, H Luepschen, M Grossherr, H-P Bruch, S Leonhardt, H Gehring
71	2011	Effect of phase noise on the generation of stationary entanglement in cavity optomechanics	M Abdi, Sh Barzanjeh, P Tombesi, D Vitali
71	2011	Effect of photobleaching on calibration model development in biological Raman spectroscopy.	Ishan Barman, Chae-Ryon Kong, Gajendra P Singh, Ramachandra R Dasari
72	2011	Effect of Pocket Doping and Annealing Schemes on the Source-Pocket Tunnel Field-Effect Transistor	Ritesh Jhaveri, Venkatagirish Nagavarapu, Jason C S Woo
72	2011	Effect of Preventive Messages Tailored to Family History on Health Behaviors	MT Ruffin, Donald E Nease, Ananda Sen, Wilson D Pace, Catharine Wang, Louise S Acheson
73	2011	Effect of Promoter Architecture on the Cell-to-Cell Variability in Gene Expression	Alvaro Sanchez, Hernan G Garcia, Daniel Jones, Rob Phillips, Jané Kondev
74	2011	Effect of Rayleigh-scattering distributed feedback in multi-wavelength and tunable Raman fibre lasers	S A Babin, A E El-Taher, P Harper, E V Podivilov, D Churkin, S K Turitsyn
74	2011	Effect of rolling on running performance	Jae Yun Jun, Jonathan E Clark
75	2011	Effect of Rotor Excitation Voltage on Steady-State Stability and Maximum Output Power of a Doubly Fed Induction Generator	Chien-Hung Liu, Yuan-Yih Hsu
75	2011	Effect of Scaling WO_x-Based RRAMs on Their Resistive Switching Characteristics	Seonghyun Kim, Kuyyadi P Biju, Minseok Jo, Seungjae Jung, Jubong Park, Joonmyoung Lee
75	2011	Effect of scanner in asymmetry studies using diffusion tensor imaging.	Hidemasa Takao, Naoto Hayashi, Kuni Ohtomo
76	2011	Effect of sensitizer adsorption temperature on the performance of dye-sensitized solar cells.	Frédéric Sauvage, Jean-David Decoppet, Min Zhang, Shaik Mohammed Zakeeruddin, Pascal Comte, Mohammad Nazeeruddin
77	2011	Effect of sodium diffusion on the structural and electrical properties of Cu2ZnSnS4 thin films	Tejas Prabhakar, Nagaraju Jampana
78	2011	Effect of source spectrum on sound localization in an everyday reverberant room.	Antje Ihlefeld, Barbara G Shinn-Cunningham
79	2011	Effect of Stress on Switched Reluctance Motors: A Magneto-Elastic Finite-Element Approach Based on Multiscale Constitutive Laws	Laurent Bernard, Xavier Mininger, Laurent Daniel, Guillaume Krebs, Fr X E D X E Ric Bouillault, Mohamed Gabsi
79	2011	Effect of Substrate Roughness and Feedstock Concentration on Growth of Wafer-Scale Graphene at Atmospheric Pressure	Zhengtang Luo, Ye Lu, Daniel W Singer, Matthew E Berck, Luke A Somers, Brett R Goldsmith
79	2011	Effect of substrate temperature on structural and optical properties of nanostructured ZnO thin films grown by RF magnetron sputtering	G Anil Kumar, M V Ramana Reddy, Katta Narasimha Reddy
81	2011	Effect of symmetry breaking on localized and delocalized surface plasmons in monolayer hexagonal-close-packed metallic truncated nanoshells.	Qiugu Wang, Chaojun Tang, Jing Chen, Peng Zhan, Zhenlin Wang
82	2011	Effect of Temperature on the Catalytic Ability of Electrochemically Active Biofilm as Anode Catalyst in Microbial Fuel Cells	Ying Liu, Victor Climent, Antonio Berná, Juan Miguel Feliu
82	2012	Effect of the annealing treatments on the electroluminescence efficiency of SiO 2 layers doped with Si and Er	O Jambois, J M Ramírez, Y Berencén, D Navarro-Urrios, A Anopchenko, A Marconi
83	2011	Effect of the lower limb rotational alignment on tibiofemoral contact pressure.	Mohamed Kenawey, Emmanouil Liodakis, Christian Krettek, Sven Ostermeier, Tatiana Horn, Stefan Hankemeier
84	2011	Effect of time delays on agents ’ interaction dynamics	Ken Prepin, Ltci Tsi, Telecom-paristech Cnrs, Catherine Pelachaud
85	2011	Effect of Traffic-Load Dependent Vehicle Routing Algorithm on the Connectivity in VANETs	Abbas Kazerooni, Farid Ashtiani
86	2011	Effect of UV–ozone treatment on electrical properties of PEDOT:PSS film	Takahiro Nagata, Seungjun Oh, Toyohiro Chikyow, Yutaka Wakayama
86	2012	Effect of Vergence – Accommodation Conflict and Parallax Difference on Binocular Fusion for	Random Dot Stereogram, Donghyun Kim, Student Member, Sunghwan Choi, Kwanghoon Sohn
86	2011	Effect of visual distraction and auditory feedback on patient effort during robot-assisted movement training after stroke	Riccardo Secoli, Marie-Helene Milot, Giulio Rosati, David J Reinkensmeyer
88	2011	Effective connectivity analysis demonstrates involvement of premotor cortex during speech perception.	Berge Osnes, Kenneth Hugdahl, Karsten Specht
88	2011	Effective connectivity analysis of fMRI and MEG data collected under identical paradigms.	Sergey M Plis, Michael P Weisend, Eswar Damaraju, Tom Eichele, Andy Mayer, Vincent P Clark
88	2011	Effective Connectivity Modeling for fMRI: Six Issues and Possible Solutions Using Linear Dynamic Systems.	Jason F Smith, Ajay Pillai, Kewei Chen, Barry Horwitz
88	2011	Effective connectivity of brain networks during self-initiated movement in Parkinson's disease.	Tao Wu, Liang Wang, Mark Hallett, Yi Chen, Kuncheng Li, Piu Chan
89	2011	Effective connectivity of fMRI data using ancestral graph theory: dealing with missing regions.	Lourens Waldorp, Ingrid Christoffels, Vincent Van De Ven
89	2011	Effective connectivity of the multiplication network: A functional MRI and multivariate granger causality mapping study.	Frank Krueger, Steffen Landgraf, Elke Van Der Meer, Gopikrishna Deshpande, Xiaoping Hu
89	2011	Effective connectivity reveals important roles for both the hyperdirect (fronto-subthalamic) and the indirect (fronto-striatal-pallidal) fronto-basal ganglia pathways during response inhibition.	Sara Jahfari, Lourens Waldorp, Wery P M Van Den Wildenberg, H Steven Scholte, K Richard Ridderinkhof, Birte U Forstmann
89	2011	Effective connectivity: Influence, causality and biophysical modeling	Pedro A Valdes-Sosa, Alard Roebroeck, Jean Daunizeau, Karl Friston
89	2011	Effective constitutive parameters of plasmonic metamaterials: Homogenization by dual field interpolation.	Anders Pors, Igor Tsukerman, Sergey I Bozhevolnyi
89	2011	Effective discretization of Gabor features for real-time face detection	Feijun Jiang, Bertram Shi, Mika Fischer, Hazim K Ekenel
92	2011	Effective mobility of single-layer graphene transistors as a function of channel dimensions	Archana Venugopal, Jack Chan, Xuesong Li, Carl W Magnuson, Wiley P Kirk, Luigi Colombo
92	2011	Effective parameters of metamaterials : a rigorous homogenization theory via Whitney interpolation	Igor Tsukerman
93	2011	Effective properties of metamaterials	C Rockstuhl, C Menzel, T Paul, E Pshenay-Severin, M Falkner, C Helgert
93	2011	Effective random laser action in Rhodamine 6G solution with Al nanoparticles.	Liling Yang, Guoying Feng, Jiayu Yi, Ke Yao, Guoliang Deng, Shouhuan Zhou
93	2011	Effective Robustness Analysis Using Bounded Model Checking Techniques	G X F Rschwin Fey, Andr X E Sulflow, Stefan Frehse, Rolf Drechsler
94	2011	Effective Sentiment Stream Analysis with Self-Augmenting Training and Demand-Driven Projection	Ismael S Silva, Janaína Gomide, Adriano Veloso, Wagner Meira Jr., Renato Ferreira, Belo Horizonte
94	2011	Effective Stimuli for Constructing Reliable Neuron Models	Shaul Druckmann, Thomas K Berger, Felix Schürmann, Sean Hill, Henry Markram, Idan Segev
95	2011	Effectiveness of computer-aided detection in community mammography practice.	Joshua J Fenton, Linn Abraham, Stephen H Taplin, Berta M Geller, Patricia A Carney, Carl D'Orsi
96	2011	Effectiveness of single and multiple energy retrofit measures on the energy consumption of office buildings	S E Chidiac, E J C Catania, E Morofsky, S Foo
97	2011	Effects of 2nd phases, stress, and Na at the Mo/Cu2ZnSnS4 interface	J L Johnson, H Nukala, E A Lund, W M Hlaing Oo, A Bhatia, L W Rieth
98	2011	Effects of additives on the morphology of solution phase aggregates formed by active layer components of high-efficiency organic solar cells.	Sylvia J Lou, Jodi M Szarko, Tao Xu, Luping Yu, Tobin J Marks, Lin X Chen
